A,B,C,D,E,timestamp,marker,i
0.7043211161174696,1.2447789838093333,-1.7607409866632069,-0.19271778926701513,0.05658082660012464,831869.4897173835,imag_grasp,17
-0.039625378615515336,1.0290513797729828,-1.724643751587626,0.024273906153607396,-0.2659612323296634,831874.3616657606,imag_release,18
-0.7692908309906861,1.011421125727543,-1.4048393691440029,0.13319172377360933,-0.49564404265939993,831879.2575889376,imag_grasp,19
-1.445633429249673,1.1965232787630622,-0.9766680202381202,0.15146562739971886,-0.5990449475552747,831884.1342342149,imag_release,20
-2.114872371479032,1.460374457953007,-0.6116432523115847,0.11156778575882627,-0.579820557128656,831889.0146636919,imag_grasp,21
-2.8512298516897965,1.6055329136738776,-0.4101419073986861,0.046540550385927505,-0.46368369425701444,831893.8862505691,imag_release,22
-3.663892674962885,1.4572495060061275,-0.37444909493523487,-0.018053937893876677,-0.2812623144273829,831898.7641901462,imag_grasp,23
-4.42493466723262,0.9562243091042345,-0.42875801286012,-0.06367174437452097,-0.05897587887994964,831903.6525366233,imag_release,24
-4.871400069183007,0.20011458325057532,-0.46948958029174204,-0.07315666607787068,0.17887169289995775,831908.5188742005,imag_grasp,25
-4.693764018372567,-0.5857016825044585,-0.42012033343973126,-0.027281283292982184,0.40077379721611844,831913.3874966777,imag_release,26
-3.6859568396268414,-1.1431389741825249,-0.26112648503202945,0.09063587530157259,0.5594212963650016,831918.249923055,imag_grasp,27
-1.8793109158857195,-1.288114331374339,-0.027654892672249697,0.2824025774164353,0.5965225449709279,831923.1067568321,imag_release,28
0.4084645387597088,-0.9879991233616472,0.21873645164963756,0.5217835027143845,0.4608989315838138,831927.9865518092,imag_grasp,29
2.6460458800341855,-0.3740378003809647,0.42735005847957774,0.7509419299405484,0.13594021110496451,831932.8551636864,imag_release,30
4.26693398234338,0.3180044898113403,0.5807834945003988,0.8922861664272134,-0.3376570879161808,831937.7385252635,imag_grasp,31
4.876878499681739,0.8418860116000303,0.6938599988663668,0.8748224120847221,-0.8593817413532575,831942.6118919407,imag_release,32
4.404200594210479,1.031978882460618,0.7923236092085698,0.6643757735559243,-1.2908960928445161,831947.4781326179,imag_grasp,33
3.119553925126399,0.8498116196070592,0.8883939761045435,0.2835613083666609,-1.498886517783131,831952.3494326951,imag_release,34
1.5182325048468575,0.3753294021329261,0.9686974558479732,-0.18951330268968344,-1.4008991849253942,831957.2232304721,imag_grasp,35
0.11805484998948707,-0.24301074259870128,1.0015730513536696,-0.6451856269527795,-0.9962950791853883,831962.0851957494,imag_release,36
-0.7387521507881785,-0.8504715298651269,0.9550283294179426,-0.9806693743506885,-0.37001660797309105,831966.9569618265,imag_grasp,37
-0.9946397693085088,-1.3329344838669717,0.8137350845804405,-1.136031456661799,0.33363798609472844,831971.8073718038,imag_release,38
-0.8483011351904789,-1.6294270557061716,0.5807982338057098,-1.112110934240205,0.9552519777549899,831976.6932267809,imag_grasp,39
-0.6159771177251143,-1.7223822107196407,0.26822803944751894,-0.9618699834230562,1.3658621122037116,831981.558366458,imag_release,40
-0.5529697206342408,-1.6199460834819615,-0.11517011713313031,-0.7599776715445506,1.498087122920783,831986.4444177352,imag_grasp,41
-0.7277318834714105,-1.3463925031031914,-0.5663360073210251,-0.5660834568411298,1.3547934902650711,831991.3164404123,imag_release,42
-1.0044724994595027,-0.944323539144291,-1.0751038873396674,-0.39959694316844246,0.9958089646898985,831996.1985295895,imag_grasp,43
-1.1394925337137358,-0.4789364091091039,-1.6016607524742539,-0.23811890236179098,0.513124001323012,832001.0970278664,imag_release,44
-0.9353295534247984,-0.03449017651329249,-2.06054160227082,-0.03891423824949728,0.005359023700987666,832005.9887722435,imag_grasp,45
-0.37176160402140723,0.30637174248760124,-2.327900626788557,0.2282789916943277,-0.4404574052538936,832010.8649741206,imag_release,46
0.35770004341770223,0.49376286714444534,-2.2791892725430123,0.5547469566151851,-0.7595752285677071,832015.7560438977,imag_grasp,47
0.9201312092938403,0.535590281757783,-1.8461747307736245,0.8863312804413122,-0.9149133531289376,832020.6393371748,imag_release,48
0.9970278056516717,0.4971597760291849,-1.0648206374084808,1.1416585972370181,-0.9015045443566919,832025.507788352,imag_grasp,49
0.44350426212523425,0.4736563492809601,-0.0869432912518333,1.2469973477613563,-0.7479006993424254,832030.3763742292,imag_release,50
-0.6283258527903565,0.5407262321440226,0.8628371436650064,1.1706954167914694,-0.5133575658033469,832035.2480380064,imag_grasp,51
-1.877252121775584,0.7175362911376096,1.5664983455055181,0.9399541003357959,-0.2751035942936077,832040.1448013834,imag_release,52
-2.8678020550813277,0.9520939515309057,1.8972659059529655,0.6311688785017324,-0.10796559359039946,832045.0058357606,imag_grasp,53
-3.244763696812829,1.1491306213041745,1.8662842661122627,0.33767763596997386,-0.05962654947463872,832049.9052262376,imag_release,54
-2.871978056045049,1.2218489404191273,1.6078151600655983,0.12978711808653562,-0.1320104724658469,832054.7740530148,imag_grasp,55
-1.8794087691742334,1.1359036222867436,1.3087558219762117,0.025756060449590577,-0.2789877245134946,832069.9022602438,imag_release,56
-0.5992567320045831,0.9283321734587315,1.1136693575740155,-0.013138348525566721,-0.42203964155332374,832085.0919036727,imag_grasp,57
0.5726166431639728,0.6825608669053753,1.0541802471320443,-0.06136075900006712,-0.48030445130616867,832089.9561571499,imag_release,58
1.3307017860057624,0.4765357043888038,1.0379681606551991,-0.1907201791375718,-0.40338354407047866,832094.8390614269,imag_grasp,59
1.5601076351827798,0.33422771361113124,0.9057006029221775,-0.43347815833394643,-0.1909101069801563,832099.6947639042,imag_release,60
1.3517641131070617,0.2098456039737597,0.5279435067285096,-0.7621223566198352,0.10905233931346933,832104.5594970814,imag_grasp,61
0.9357668225316123,0.0159840687336721,-0.10999998027625235,-1.095554868418185,0.42184326996891897,832109.4241586586,imag_release,62
0.5687814823167286,-0.3174176558876402,-0.8808868978567902,-1.3290579419012398,0.677378831987375,832114.3123752357,imag_grasp,63
0.4345130553727506,-0.7790799297583659,-1.566026843540869,-1.3750130376257337,0.8372271281299352,832119.1898994129,imag_release,64
0.5839636170688058,-1.260278614675168,-1.9560477088253923,-1.1976620649598366,0.9017552879289689,832124.0657291899,imag_grasp,65
0.9409307842023525,-1.5880593071715754,-1.951930208833391,-0.8271130199179054,0.898914972328287,832128.9347826671,imag_release,66
1.351907765026904,-1.6033190565513147,-1.6135060973333077,-0.34845952373471883,0.8602805477015699,832133.8167422442,imag_grasp,67
1.6523464940003771,-1.2417676801372337,-1.1291813866899427,0.12867942185362866,0.7986512378069994,832138.6901444214,imag_release,68
1.719146429540277,-0.5746362068607425,-0.7212025481071421,0.506161806304744,0.6984998512963684,832143.5505951985,imag_grasp,69
1.4970839726260048,0.21480627496280416,-0.5336575886973188,0.7262625906455981,0.5252833103133719,832148.4247435757,imag_release,70
1.2638028788944335,-1.2169756156534712,0.3915465626188948,0.5946142270152048,-0.08704061336193579,832153.3115421528,imag_grasp,71
-4.319627187463862,-0.335136366452505,0.23791259505275827,0.8091497209514742,-0.37396515091578025,832158.2093730299,imag_release,72
0.57016371180729,0.0283741662963863,-0.015047645007949332,2.450765757860217,-0.4885022842923117,832163.0762261071,imag_grasp,73
-1.17568129418717,-1.208905853476186,-0.7400287128797983,1.5612867226901945,-0.6380262612996208,832167.9490757842,imag_release,74
-1.4610300227808246,0.5799008719783705,0.08085816606143621,-1.6404795496594893,-1.1994520499618784,832172.8146779614,imag_grasp,75
-0.5857120811477563,1.2771862327759336,-0.6128739631399348,0.16476405309625752,0.47378751521328827,832177.6932964384,imag_release,76
2.349848349372795,-2.3572417074415766,-0.8884314106495398,-0.3022344659481844,0.3868768544991784,832182.5805694157,imag_grasp,77
1.0828442209052638,1.5354071598139443,1.182316122642257,-0.17324918368955422,0.6917981508045205,832187.4599995927,imag_release,78
1.5572058874929027,2.119729656973382,-0.5979935607885044,-0.34057946664843397,0.7884463763121335,832192.3309281699,imag_grasp,79
-0.9176538103640082,-0.06312785935238659,0.36895500605127995,-1.2089501343522813,0.10672146879845382,832197.2092394471,imag_release,80
0.6720780116601608,3.2877628498552762,0.28710245867926676,-0.23039579929256204,1.0582374798944465,832202.0880360241,imag_grasp,81
-0.5503959126406154,-0.6868052246091464,-0.8670390548739262,-1.1367941428661366,-0.7824012116871795,832206.9539024014,imag_release,82
-1.3087838535635399,-0.9765884874635326,-1.3824109047717044,-0.7066029655984862,-1.563121372053477,832211.8309068786,imag_grasp,83
-0.6232456659309615,0.7347527872843631,-0.3811220509904775,1.153880858450239,0.8163381080002917,832216.6880983557,imag_release,84
-0.30937306741435017,1.8980015225947577,0.10335298407218019,-1.046522116441331,-0.008431291979608875,832221.5743321328,imag_grasp,85
0.6488382837100678,1.8556593334793912,-0.220830006887251,-0.5497319598983939,0.4379844738675631,832226.45386541,imag_release,86
-1.4504941132023421,-1.513947286242958,1.902917983793037,-0.5854979598096018,-0.32920995758337207,832231.331648387,imag_grasp,87
1.412413478112777,0.1708544012379075,-2.459388797668523,-0.2397084759929115,-0.5115354090776769,832236.2022822642,imag_release,88
0.12391893154764554,-0.4498760080622317,0.46912819853043664,0.2938837297194186,0.26773250843957114,832241.0721818414,imag_grasp,89
1.7573673088224477,-1.4565955408947195,0.8430423799740298,-0.2350456828583054,1.4488953141122514,832245.9425713186,imag_release,90
-0.3656822893621973,0.6184526136494044,3.185684157377116,0.6417949639230562,1.9054510076405187,832250.8322723956,imag_grasp,91
0.4117929701435889,-0.6262681742507257,-0.476429184338484,0.06897881437621803,-0.19323426768353671,832255.6956133728,imag_release,92
1.0812536497000498,-3.1757103954292685,0.7990048081849899,-0.7262289597276356,-1.3972357847718033,832260.5496404502,imag_grasp,93
1.9680187406691552,0.5290868563875163,1.850513571324485,0.15182414555290039,0.7052825542171406,832265.4223584272,imag_release,94
-0.17277175125214475,-1.439468761067496,2.1506338580268585,1.4980314539381372,1.3258568561162798,832270.2955951043,imag_grasp,95
-1.430339679616111,0.5407838289335167,1.4321423637388848,-1.5844775937032367,-0.5838128017542125,832275.1577401815,imag_release,96
-0.41653753412723193,3.2709742279601643,0.06770132338671254,1.7797313864207556,1.2950579568474274,832280.0164538588,imag_grasp,97
1.2411646909160816,1.240882954201864,-0.26131723629434883,-0.3517494187620154,-0.35304467594403144,832284.901523136,imag_release,98
0.265364611846586,1.1602812335976753,0.1937376150801447,-0.43668515158641014,0.1806950737599845,832289.7662791131,imag_grasp,99
0.18894684125678518,1.2242904880808951,-0.7891136473519118,-0.4813198666724386,0.13136939763274313,832294.6459021901,imag_release,100
1.8650708540511225,1.437653003878529,-0.5491663323344226,0.8070374569445352,0.08955600469058385,832299.5102422675,imag_grasp,101
0.9115148087492624,-0.05113876941164136,-0.891996854567463,1.3380162268593572,0.27276444926242127,832304.3929924446,imag_release,102
-0.26496261779909436,-0.8437218909254697,0.4131163977442156,-0.7109037694740741,-0.8457957575912584,832309.2850001216,imag_grasp,103
1.4145590679985858,2.223622634897784,0.034651080445215816,-0.0426681935882483,0.10425089668489469,832314.1679938986,imag_release,104
2.901883899995285,1.1665400296623207,-0.6356571528146732,0.21842679495626752,-0.3148382487459982,832319.028918476,imag_grasp,105
-1.3596865810229044,0.10959930033542307,1.0673677281961678,1.0541496480510777,-0.4059903297638572,832323.903222153,imag_release,106
0.7397800185402191,-2.1729519221164897,0.30236699238955306,-0.29951637222370886,-0.0017073140340582882,832328.7867845302,imag_grasp,107
-0.31715260690758845,-2.472214724157383,0.7225022682475105,2.569518325536093,0.8078405759764393,832333.6600546073,imag_release,108
2.1256235535668146,-2.6664171697102903,-0.563983475066189,0.5198600592838616,-0.40098967513509226,832338.5300217845,imag_grasp,109
-3.19149328464195,0.6264368990689674,-0.7543752869079083,-0.10169635872503552,-0.76681539615218,832343.3854009617,imag_release,110
-0.9046749143562476,-0.40590649304423543,-0.6799077325254826,-1.1581349360906974,-1.6970967114927098,832348.2559590389,imag_grasp,111
-0.5104831231560205,0.007764370927268294,-1.0437583906387222,0.5758326321515811,0.5321656558345089,832353.124092316,imag_release,112
-2.030538935177454,-0.41747261514803824,0.9107935636767408,0.941079882411529,-0.9289781743459655,832358.0002063932,imag_grasp,113
-0.2799311885083405,-0.14672334384350866,-1.1649930323021978,-1.0128478321644865,-0.5320628895320346,832362.8767623703,imag_release,114
2.662772251399544,1.8308139792188638,-0.32997657683056947,0.308939173241694,0.3225295314813313,832367.7548249474,imag_grasp,115
0.3030913209632645,-0.9739232758509038,0.5056711000341159,-0.04644072588164984,-0.5035278304915993,832382.8996491764,imag_release,116
-2.1866697696227786,0.09611285539020348,0.10789398979628996,-0.9391293309123692,-0.6933419420663002,832398.0330402055,imag_grasp,117
-1.4853672841085799,-0.7982633079715692,-0.7401860157622872,-0.4161259587131567,1.155829547274914,832402.9038926827,imag_release,118
-2.360358458081732,2.2650184097622863,-0.16546516842487452,0.10388114789071419,0.5366262329193789,832407.7664245599,imag_grasp,119
0.807574300503095,0.191400652058779,-0.7713040005637017,-0.3621701814330396,-0.9089627986375982,832412.6363046371,imag_release,120
-0.39000060030798284,-1.3196513672854306,0.8373363421883157,-1.8466026185907578,-0.8894391714694047,832417.5050893143,calib-end,121
