1A,2A,3A,4A,4B,3B,2B,1B,timestamp
2.344492914067487e-05,0.1979348630812754,0.5857326224554715,0.12634315840208335,0.23376898029487844,0.23896175616730445,0.2407603472583508,0.000184910473325846,824900.8517234173
1.786039869283936e-05,0.19472745062314242,0.4214497064295229,0.18357120475377584,0.29959371549422664,0.7054894882051065,0.21548135388363973,0.00015216188403705411,824905.595037732
3.1274143625350287e-05,0.20041271199096972,0.413364805300624,0.11009730558432623,0.22887734156903525,0.22977561028187662,0.2877728743208186,0.00016305947559177404,824910.3166156466
2.1858986402387173e-05,0.19640392333287598,0.4023154587121753,0.08774376209219392,0.23961496084762174,0.18916487868216933,0.2635585868156185,0.00010864837703665216,824915.0545680613
2.3342328207955484e-05,0.1954154957572492,0.5470651619346834,0.18744570316408848,0.23294667452280435,0.21200260526381834,0.29633693755646495,0.00019231127858084404,824919.7872819757
2.169694790942875e-05,0.19490423116726494,0.4730486957218391,0.16115126657737436,0.2631033385548528,0.6559490163204068,0.3362742916075072,0.0001455146450876191,824924.5035539903
2.936201699432572e-05,0.2769236066766693,0.3849687003305175,0.29799513245721976,0.16958454387255742,1.0630415526987844,0.33705579935512886,0.0002702900263744402,824929.231773405
2.760798198083682e-05,0.19812500455906995,0.5334876213179756,0.13129347458295987,0.1960612953866982,0.2278439892313642,0.42282805307880533,0.00014838040786812907,824933.9767721195
2.1080274564482405e-05,0.1767075444225396,0.4076250730561758,0.09755116024914935,0.18429060213060028,0.20079368229743816,0.24472433276886987,0.00010511623695196882,824938.6947986342
2.2061264218991945e-05,0.23446624151027395,0.4729032865041588,0.1303779207077576,0.27002580339307425,0.1999761212693005,0.2698075695478191,9.745908408549478e-05,824943.4380059488
2.6111424970229394e-05,0.1323794850884141,0.368321040206316,0.10819636709779203,0.18245543304093598,0.20912896485303445,0.29039055676154196,0.00011909948487346301,824948.1849396634
2.4959569314087738e-05,0.36778360294936796,0.37487376536024614,0.474622484940681,0.14126280768538052,2.9137041972531588,0.8881907597648182,0.0005376714172106776,824952.9105677779
3.118836801631963e-05,0.20997722838874103,0.48607182414369915,0.12183622875669645,0.24466566979982796,0.1981738951950983,0.3355445723135733,0.00013338240636920457,824957.6658536928
2.417297920803925e-05,0.18656817980431667,0.34758502565271404,0.14547503459424424,0.1667959948116045,0.31060351027618366,0.36131345249515534,0.00013080554637021782,824962.3918747073
3.265350010593455e-05,0.25538098244496016,0.5724855594834471,0.2884174804062835,0.2317351650651155,2.213668863922865,0.5234289393570691,0.00045894142780168094,824967.141515522
4.8421429852093335e-05,1.0721677624508197,0.595147090224697,1.806509909029798,0.2000279339136938,14.855167203597563,3.0074574857610528,0.0024618325394754064,824971.8885231366
99.91949859956802,0.7026882508165396,0.41281568668287244,1.0804158911818236,0.2143343314852099,6.335159800071081,1.8423863498856594,0.001261330813083594,824976.6142224512
3.320412242161653e-05,0.2364432163233431,0.3363129780817117,0.18451580192113007,0.2804385965816504,0.33237051153265645,0.3492439756447599,0.00012694940588916132,824981.3330755658
3.0135856938543026e-05,0.22550168949886942,0.31749737001520684,0.1617005335177155,0.20108874364386028,0.432452569022546,0.32966420356392606,0.0002531710344468878,824986.0683188804
3.522945601935177e-05,0.31291197442293783,0.32901733776602937,0.4670870241016744,0.18711372784788124,1.766312200464496,1.0304315282291894,0.000512709781940103,824990.806216495
2.7493498189625813e-05,0.20924931074667685,0.5054466441036354,0.133146196465969,0.19685304888641952,0.22222884852443697,0.35838272919828423,0.00018687654480769114,824995.5564626097
2.1041419666789198e-05,0.28822741141222125,0.31816378641711074,0.27376714630691135,0.16984001818235223,0.868678898306758,0.41644808034776104,0.00020751662507815464,825000.2865865243
2.1932836584475335e-05,0.20601474864100625,0.4367340762010335,0.1352863470046618,0.18110513845162335,0.23424015560783729,0.28574088994290414,0.00012165374406144892,825005.036168339
2.2189916198606146e-05,0.16119551464327653,0.4040666130991066,0.11945576861745774,0.19319724009314743,0.21134843049391094,0.3592020589881128,0.000119222249803099,825009.7909461537
2.655957071985318e-05,0.1855503139970247,0.4851679857662031,0.12546959133071264,0.24788150105883355,0.3168840079368793,0.5003135823693721,0.00017580584716865474,825014.5434730683
2.7913821317984514e-05,0.1930571744694032,0.3114690704038387,0.12659610445199987,0.21898788256040397,0.17872728616904981,0.35800052378909725,0.00011722508379817629,825019.293448683
2.6401749068032493e-05,0.19729721302052977,0.48534476753018185,0.11566290646849443,0.27164596143484654,0.28205697979977207,0.3185875400610541,0.00012473020573732123,825024.0176989975
2.9042980966990307e-05,0.23630120307512012,0.37922822447466736,0.1701128731379936,0.2168598819183321,0.23530415973026367,0.26737468656692853,0.00016099732896931966,825028.7210851121
3.0882699476427903e-05,0.16922696341749044,0.39423554079151196,0.09941533632247798,0.22356154581256985,0.23493086199366434,0.30199294579476255,9.813779449249169e-05,825033.4532376267
2.9270165000554485e-05,0.21467735236711838,0.5784547839867397,0.109061221005249,0.2614972759549552,0.31828987590154606,0.3749382403247345,0.00015916975480499064,825038.1966722413
2.7579925322833504e-05,0.15761746988668426,0.32471643796547967,0.10322132275470372,0.18301155001842045,0.192296678696297,0.3189468674701796,0.00011367963309532185,825042.940083156
2.3083156571029378e-05,0.2638222875917955,0.264378644034026,0.11060896702307033,0.26529169002823727,0.20673267926709213,0.2742332577262726,0.00014900273845092567,825047.6581858705
3.633872389223816e-05,0.2338097403332224,0.6584349037681869,0.1213231663142343,0.31565676258274566,0.3272177145034225,0.4997172620413943,0.0001427662315679513,825052.4039811852
2.225647189752329e-05,0.16654085063569618,0.4020997965257908,0.12643761856905644,0.23818387512520434,0.16284843722486822,0.2154623248376569,0.00011698195739766048,825057.1273644997
3.406453045850237e-05,0.2557246672988853,0.40751989629574886,0.1453517896279681,0.31500701031079076,0.280198628759382,0.3511936445013176,0.0001848676241681903,825061.8718800144
3.5192652251195055e-05,0.19459657590987367,0.3385861439978145,0.1113103757498169,0.16060573936280131,0.1965443524153706,0.3537522859344037,0.00013710347237756075,825066.6265602291
2.781055357568918e-05,0.24538708145320476,0.4174867375670603,0.16305996683525736,0.26958435216727406,0.2147383791665486,0.3011373874925154,0.00016651107325588282,825071.3543801437
3.864829890621431e-05,0.25137268364039744,0.4887666700862631,0.15731734191086807,0.27476313938045155,0.2842687359420245,0.34405964394814503,0.00016677151134276077,825076.0827235582
2.126576781966679e-05,0.2574496754008186,0.3935937356504413,0.12809926202254898,0.19443393395939812,0.2728117598637473,0.2710366671725277,0.00017430863592104767,825080.8062612729
2.7279324600512323e-05,0.18998523251743174,0.5151748876157858,0.11409638210686983,0.19082284071171374,0.335453999461616,0.28985706721690657,0.00018418573464142981,825085.5480057874
3.04595753597044e-05,0.2718958704047953,0.4553005598975332,0.1517040564012608,0.238245150125085,0.4170623691470741,0.36079746393805884,0.00035533095937727543,825090.3031252022
2.286552508539709e-05,0.6150422201526613,0.3656649051195389,1.0756724982152568,0.32787721958334587,1.2673704772366248,0.4473461928919386,0.00018635053907324658,825095.0288050168
3.2673874421852184e-05,0.29689282399955347,0.40043658929804554,0.21978785967102757,0.26334322065496096,0.4664384299510807,0.3731914246155203,0.00020734624878594992,825099.7528798314
3.870927064323242e-05,0.36920822174581536,0.5768251399265651,0.4425608715388583,0.4129208949483436,0.7506142533741867,0.5383587144279619,0.0001587935615210401,825104.496519246
3.134921701271507e-05,0.29124025132947157,0.6509375893867606,0.3683902540031143,0.2478907301850142,0.42757372053245957,0.39660876973256237,0.00014452652468524945,825109.2235328605
2.5940196507649378e-05,0.25457716701860317,0.4124144125055014,0.2271014824866356,0.2286211636501864,0.36384181476973165,0.42981982509018185,0.00015682650454027132,825113.9780780752
3.149955885428459e-05,0.25138307080814365,0.7423380940871662,0.24307623957151264,0.2350476170560109,0.23440496871964572,0.3668189462896135,0.0001360825246087164,825118.7148146898
4.377626650526163e-05,0.21362065383033796,0.6892233817819632,0.11461987573433528,0.23245385189554246,0.21913688675222498,0.40979678849508266,0.0002128752343611165,825123.4582684046
2.7254348998338702e-05,0.8907655758258665,0.6838298274408505,1.3048405347740157,0.6974642512529607,2.0271310671822818,0.6839732245738328,0.0001741565624516256,825128.1928647191
2.889034863390607e-05,0.2051691086092505,0.5211909806224896,0.08893896579485287,0.22723024258295213,0.20236681861743192,0.35612289112688505,0.00017626808468777105,825132.9378190337
2.624563599701998e-05,2.8842266488950306,1.0225333401212275,4.206081986517358,1.1055996493900853,3.6594206088895875,1.149878670856557,0.0002122275548821408,825137.6490343483
2.6683683280902692e-05,0.17756477746388738,0.38650266271120304,0.16515509874389267,0.1436985088206521,0.30489100815632153,0.2561517652730138,0.00010226804458206896,825142.3812284629
1.8725290023651028e-05,0.14365673597438974,0.414343912196792,0.10684632236449611,0.1641520202093583,0.2495608533202266,0.2756692082874813,0.00013035764667016213,825147.1056670775
0.000117249018764023,0.7932920796451641,0.6590223687168153,0.6441269677172766,0.3791093781535173,3.0354131301782408,10.011833946162087,0.0019771743055336665,825151.8575246922
3.18187060029202e-05,0.20232944610185238,0.377062759677157,0.13613171737791877,0.1728627437301358,0.2056303884003655,0.2710805845479306,0.00014606732298076415,825156.6021623068
3.4111408456714014e-05,0.4136926733372902,0.36699940339868414,0.26056434302473247,0.38136833871789944,0.39415646958287526,0.44938686308883646,0.00021243157367968678,825171.4303119526
2.491878738844195e-05,0.7528629484099533,0.3861231496582906,1.0534512773892506,0.3693558053266724,0.44471689382190793,0.3222142815926071,9.622852444176264e-05,825186.2992596985
2.7272102148621507e-05,0.7397462613033748,0.5566898393880604,0.8341298495202505,0.47668566078978203,0.8741669362560285,0.35354302199552123,0.00013365395186089223,825191.032803713
3.8658079701667664e-05,0.5133058676091691,0.6209635588196815,0.46247518194425014,0.4034680124802599,0.4547463310329475,0.4048967655509887,0.00014675878603821632,825195.7686281278
2.1437901550278952e-05,0.26081897778825797,0.45697503890964725,0.1589985640686085,0.2609497688279015,0.18195930242940736,0.2405165724913449,9.305663405211607e-05,825200.5098872423
