calib-begin,831781.697458595
calib-begin,831786.5688466722
imag_grasp,831791.4404564494
imag_release,831796.3063262266
imag_grasp,831801.1677097038
imag_release,831806.028982581
imag_grasp,831810.9066676581
imag_release,831815.7718269353
imag_grasp,831820.6367916125
imag_release,831825.5199151896
imag_grasp,831830.4022323667
imag_release,831835.3145592437
imag_grasp,831840.2116486208
imag_release,831845.0943996978
imag_grasp,831849.9798698749
imag_release,831854.859407052
imag_grasp,831859.7314514293
imag_release,831864.6158659064
imag_grasp,831869.4897173835
imag_release,831874.3616657606
imag_grasp,831879.2575889376
imag_release,831884.1342342149
imag_grasp,831889.0146636919
imag_release,831893.8862505691
imag_grasp,831898.7641901462
imag_release,831903.6525366233
imag_grasp,831908.5188742005
imag_release,831913.3874966777
imag_grasp,831918.249923055
imag_release,831923.1067568321
imag_grasp,831927.9865518092
imag_release,831932.8551636864
imag_grasp,831937.7385252635
imag_release,831942.6118919407
imag_grasp,831947.4781326179
imag_release,831952.3494326951
imag_grasp,831957.2232304721
imag_release,831962.0851957494
imag_grasp,831966.9569618265
imag_release,831971.8073718038
imag_grasp,831976.6932267809
imag_release,831981.558366458
imag_grasp,831986.4444177352
imag_release,831991.3164404123
imag_grasp,831996.1985295895
imag_release,832001.0970278664
imag_grasp,832005.9887722435
imag_release,832010.8649741206
imag_grasp,832015.7560438977
imag_release,832020.6393371748
imag_grasp,832025.507788352
imag_release,832030.3763742292
imag_grasp,832035.2480380064
imag_release,832040.1448013834
imag_grasp,832045.0058357606
imag_release,832049.9052262376
imag_grasp,832054.7740530148
imag_release,832069.9022602438
imag_grasp,832085.0919036727
imag_release,832089.9561571499
imag_grasp,832094.8390614269
imag_release,832099.6947639042
imag_grasp,832104.5594970814
imag_release,832109.4241586586
imag_grasp,832114.3123752357
imag_release,832119.1898994129
imag_grasp,832124.0657291899
imag_release,832128.9347826671
imag_grasp,832133.8167422442
imag_release,832138.6901444214
imag_grasp,832143.5505951985
imag_release,832148.4247435757
imag_grasp,832153.3115421528
imag_release,832158.2093730299
imag_grasp,832163.0762261071
imag_release,832167.9490757842
imag_grasp,832172.8146779614
imag_release,832177.6932964384
imag_grasp,832182.5805694157
imag_release,832187.4599995927
imag_grasp,832192.3309281699
imag_release,832197.2092394471
imag_grasp,832202.0880360241
imag_release,832206.9539024014
imag_grasp,832211.8309068786
imag_release,832216.6880983557
imag_grasp,832221.5743321328
imag_release,832226.45386541
imag_grasp,832231.331648387
imag_release,832236.2022822642
imag_grasp,832241.0721818414
imag_release,832245.9425713186
imag_grasp,832250.8322723956
imag_release,832255.6956133728
imag_grasp,832260.5496404502
imag_release,832265.4223584272
imag_grasp,832270.2955951043
imag_release,832275.1577401815
imag_grasp,832280.0164538588
imag_release,832284.901523136
imag_grasp,832289.7662791131
imag_release,832294.6459021901
imag_grasp,832299.5102422675
imag_release,832304.3929924446
imag_grasp,832309.2850001216
imag_release,832314.1679938986
imag_grasp,832319.028918476
imag_release,832323.903222153
imag_grasp,832328.7867845302
imag_release,832333.6600546073
imag_grasp,832338.5300217845
imag_release,832343.3854009617
imag_grasp,832348.2559590389
imag_release,832353.124092316
imag_grasp,832358.0002063932
imag_release,832362.8767623703
imag_grasp,832367.7548249474
imag_release,832382.8996491764
imag_grasp,832398.0330402055
imag_release,832402.9038926827
imag_grasp,832407.7664245599
imag_release,832412.6363046371
calib-end,832417.5050893143
