calib-begin,824891.3709174881
calib-begin,824896.0952367027
imag_grasp,824900.8517234173
imag_release,824905.595037732
imag_grasp,824910.3166156466
imag_release,824915.0545680613
imag_grasp,824919.7872819757
imag_release,824924.5035539903
imag_grasp,824929.231773405
imag_release,824933.9767721195
imag_grasp,824938.6947986342
imag_release,824943.4380059488
imag_grasp,824948.1849396634
imag_release,824952.9105677779
imag_grasp,824957.6658536928
imag_release,824962.3918747073
imag_grasp,824967.141515522
imag_release,824971.8885231366
imag_grasp,824976.6142224512
imag_release,824981.3330755658
imag_grasp,824986.0683188804
imag_release,824990.806216495
imag_grasp,824995.5564626097
imag_release,825000.2865865243
imag_grasp,825005.036168339
imag_release,825009.7909461537
imag_grasp,825014.5434730683
imag_release,825019.293448683
imag_grasp,825024.0176989975
imag_release,825028.7210851121
imag_grasp,825033.4532376267
imag_release,825038.1966722413
imag_grasp,825042.940083156
imag_release,825047.6581858705
imag_grasp,825052.4039811852
imag_release,825057.1273644997
imag_grasp,825061.8718800144
imag_release,825066.6265602291
imag_grasp,825071.3543801437
imag_release,825076.0827235582
imag_grasp,825080.8062612729
imag_release,825085.5480057874
imag_grasp,825090.3031252022
imag_release,825095.0288050168
imag_grasp,825099.7528798314
imag_release,825104.496519246
imag_grasp,825109.2235328605
imag_release,825113.9780780752
imag_grasp,825118.7148146898
imag_release,825123.4582684046
imag_grasp,825128.1928647191
imag_release,825132.9378190337
imag_grasp,825137.6490343483
imag_release,825142.3812284629
imag_grasp,825147.1056670775
imag_release,825151.8575246922
imag_grasp,825156.6021623068
imag_release,825171.4303119526
imag_grasp,825186.2992596985
imag_release,825191.032803713
imag_grasp,825195.7686281278
imag_release,825200.5098872423
imag_grasp,825205.2307286569
imag_release,825209.9682096714
imag_grasp,825214.7113547862
imag_release,825219.4299592007
imag_grasp,825224.1495884153
imag_release,825228.8860245299
imag_grasp,825233.6099076445
imag_release,825238.3481823591
imag_grasp,825243.1158943739
imag_release,825247.8370269885
imag_grasp,825252.5885289031
imag_release,825257.3199722177
imag_grasp,825262.0598275324
imag_release,825266.786391747
imag_grasp,825271.5484455616
imag_release,825276.2792501763
imag_grasp,825281.026850891
imag_release,825285.7730557055
imag_grasp,825290.5381987202
imag_release,825295.2546106348
imag_grasp,825299.9793757494
imag_release,825304.731992364
imag_grasp,825309.4724713787
imag_release,825314.2250288933
imag_grasp,825318.962305008
imag_release,825323.7150625227
imag_grasp,825328.4539743372
imag_release,825333.1647333518
imag_grasp,825337.9082405665
imag_release,825342.6522723811
imag_grasp,825347.3797893957
imag_release,825352.1174615104
imag_grasp,825356.872334925
imag_release,825361.6321253397
imag_grasp,825366.3710183543
imag_release,825371.0883254689
imag_grasp,825375.8282650835
imag_release,825380.544156398
imag_grasp,825385.2973521127
imag_release,825390.0209327274
imag_grasp,825394.796616742
imag_release,825399.5346859567
imag_grasp,825404.2692082713
imag_release,825409.0076628859
imag_grasp,825413.7458847006
imag_release,825418.4724807151
imag_grasp,825423.1840654297
imag_release,825427.9214218444
imag_grasp,825432.662585659
imag_release,825437.4076459736
imag_grasp,825442.1618606882
imag_release,825446.9200357029
imag_grasp,825451.6392701175
imag_release,825456.4044494323
imag_grasp,825461.148887347
imag_release,825475.9962597927
imag_grasp,825490.8541993386
imag_release,825495.5593716531
imag_grasp,825500.2896215676
imag_release,825505.0418144823
imag_grasp,825509.774295297
imag_release,825514.5118630116
imag_grasp,825519.2380240262
imag_release,825523.9517478407
imag_grasp,825528.6884510553
imag_release,825533.41784247
imag_grasp,825538.1380233845
imag_release,825542.860167699
imag_grasp,825547.6068146137
imag_release,825552.3278465283
imag_grasp,825557.0393879429
imag_release,825561.7982077575
imag_grasp,825566.5714585723
imag_release,825571.323375187
imag_grasp,825576.0819477016
imag_release,825580.8254843163
imag_grasp,825585.5460416309
imag_release,825590.2795078455
imag_grasp,825595.0065331601
imag_release,825599.7301068746
imag_grasp,825604.4516379891
imag_release,825609.1855806039
imag_grasp,825613.9061594184
imag_release,825618.620323633
