%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
5.0, 166525.03125, 187500.0, -37509.33203125, -7823.3115234375, -187500.015625, -9154.759765625, 1658.8345947265625, 3546.90869140625, 0.04400000348687172, 0.9280000329017639, 0.21000000834465027, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304515E9, 2021-03-11 17:05:59.304
6.0, 166435.46875, 187500.0, -37318.24609375, -7709.29541015625, -187500.015625, -9281.5390625, 1518.3092041015625, 3439.620361328125, 0.04400000348687172, 0.9280000329017639, 0.21000000834465027, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61547875930452E9, 2021-03-11 17:05:59.304
7.0, 166171.421875, 187500.0, -37367.62109375, -7751.62939453125, -187500.015625, -9594.0166015625, 1205.1612548828125, 3143.281005859375, 0.04400000348687172, 0.9280000329017639, 0.21000000834465027, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593045237E9, 2021-03-11 17:05:59.304
8.0, 166043.421875, 187500.0, -37639.41796875, -7913.50048828125, -187500.015625, -9703.875, 1104.690185546875, 3033.019775390625, 0.04400000348687172, 0.9280000329017639, 0.21000000834465027, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593045964E9, 2021-03-11 17:05:59.304
9.0, 166266.21875, 187500.0, -37707.9296875, -7951.11865234375, -187500.015625, -9408.9892578125, 1433.439697265625, 3327.146484375, 0.04400000348687172, 0.9280000329017639, 0.21000000834465027, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046036E9, 2021-03-11 17:05:59.304
10.0, 166511.765625, 187500.0, -37472.87890625, -7829.078125, -187500.015625, -9176.8212890625, 1707.3603515625, 3559.828125, 0.04400000348687172, 0.9280000329017639, 0.21000000834465027, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304614E9, 2021-03-11 17:05:59.304
11.0, 166445.640625, 187500.0, -37250.5, -7696.08544921875, -187500.015625, -9269.7822265625, 1560.33056640625, 3464.497802734375, 0.04400000348687172, 0.9280000329017639, 0.21000000834465027, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046176E9, 2021-03-11 17:05:59.304
12.0, 166160.21875, 187500.0, -37305.6640625, -7744.20849609375, -187500.015625, -9603.2255859375, 1229.591796875, 3155.10498046875, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 192.0, 30.0, 64.0, 6.0, 64.0, 0.0, 0.0, 0.0, 1.615478759304621E9, 2021-03-11 17:05:59.304
13.0, 166011.96875, 187500.0, -37614.4296875, -7934.01953125, -187500.015625, -9710.0888671875, 1132.294677734375, 3012.076171875, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046236E9, 2021-03-11 17:05:59.304
14.0, 166286.9375, 187500.0, -37677.3046875, -7967.63671875, -187500.015625, -9377.2265625, 1400.6719970703125, 3270.015380859375, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046303E9, 2021-03-11 17:05:59.304
15.0, 166534.8125, 187500.0, -37442.45703125, -7833.57080078125, -187500.015625, -9136.7001953125, 1657.962890625, 3480.14404296875, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046327E9, 2021-03-11 17:05:59.304
16.0, 166443.3125, 187500.0, -37253.515625, -7709.87646484375, -187500.015625, -9269.201171875, 1556.083740234375, 3376.655517578125, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046353E9, 2021-03-11 17:05:59.304
17.0, 166171.453125, 187500.0, -37328.015625, -7750.712890625, -187500.015625, -9577.4091796875, 1263.7005615234375, 3107.96533203125, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046384E9, 2021-03-11 17:05:59.304
18.0, 166064.65625, 187500.0, -37617.8515625, -7911.91357421875, -187500.015625, -9668.984375, 1169.1527099609375, 3005.974365234375, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046408E9, 2021-03-11 17:05:59.304
19.0, 166309.4375, 187500.0, -37702.9453125, -7957.421875, -187500.015625, -9369.5380859375, 1489.76611328125, 3281.705322265625, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046455E9, 2021-03-11 17:05:59.304
20.0, 166519.171875, 187500.0, -37465.14453125, -7814.39306640625, -187500.015625, -9128.8994140625, 1728.1474609375, 3512.4423828125, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046484E9, 2021-03-11 17:05:59.304
21.0, 166425.671875, 187500.0, -37271.6875, -7695.794921875, -187500.015625, -9268.0166015625, 1572.6463623046875, 3389.150146484375, 0.024000000208616257, 0.968000054359436, 0.20000000298023224, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046532E9, 2021-03-11 17:05:59.304
22.0, 166145.46875, 187500.0, -37356.9609375, -7761.5537109375, -187500.015625, -9584.0029296875, 1279.3914794921875, 3077.54443359375, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 64.0, 28.0, 240.0, 6.0, 32.0, 0.0, 0.0, 0.0, 1.6154787593046591E9, 2021-03-11 17:05:59.304
23.0, 166039.953125, 187500.0, -37638.01171875, -7920.13916015625, -187500.015625, -9648.2646484375, 1240.7677001953125, 2995.6923828125, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046649E9, 2021-03-11 17:05:59.304
24.0, 166309.125, 187500.0, -37688.28125, -7951.94580078125, -187500.015625, -9338.2451171875, 1525.886474609375, 3302.64892578125, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046749E9, 2021-03-11 17:05:59.304
25.0, 166522.390625, 187500.0, -37451.95703125, -7819.19873046875, -187500.015625, -9149.1494140625, 1725.4205322265625, 3511.4365234375, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046842E9, 2021-03-11 17:05:59.304
26.0, 166408.1875, 187500.0, -37257.51953125, -7692.375, -187500.015625, -9282.6572265625, 1583.50927734375, 3387.9208984375, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593046904E9, 2021-03-11 17:05:59.304
27.0, 166122.546875, 187500.0, -37340.12890625, -7756.703125, -187500.015625, -9599.224609375, 1255.07275390625, 3081.813720703125, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047218E9, 2021-03-11 17:05:59.304
28.0, 166045.203125, 187500.0, -37595.56640625, -7907.60009765625, -187500.015625, -9661.8544921875, 1207.1953125, 3013.88671875, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047333E9, 2021-03-11 17:05:59.304
29.0, 166292.640625, 187500.0, -37643.15234375, -7951.6328125, -187500.015625, -9351.3212890625, 1511.0225830078125, 3290.86962890625, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047373E9, 2021-03-11 17:05:59.304
30.0, 166518.84375, 187500.0, -37392.76953125, -7807.6650390625, -187500.015625, -9096.51171875, 1721.1737060546875, 3508.44140625, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047416E9, 2021-03-11 17:05:59.304
31.0, 166415.015625, 187500.0, -37210.734375, -7685.44580078125, -187500.015625, -9244.8154296875, 1575.70849609375, 3380.43310546875, 0.00800000037997961, 0.9260000586509705, 0.19600000977516174, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047614E9, 2021-03-11 17:05:59.304
32.0, 166144.84375, 187500.0, -37323.09765625, -7758.37939453125, -187500.015625, -9570.4130859375, 1244.3438720703125, 3069.453125, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 96.0, 29.0, 16.0, 6.0, 96.0, 0.0, 0.0, 0.0, 1.6154787593047671E9, 2021-03-11 17:05:59.304
33.0, 166025.171875, 187500.0, -37620.265625, -7933.52783203125, -187500.015625, -9628.9970703125, 1178.562744140625, 2980.716796875, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61547875930477E9, 2021-03-11 17:05:59.304
34.0, 166297.703125, 187500.0, -37612.59765625, -7942.78173828125, -187500.015625, -9287.5517578125, 1539.3646240234375, 3306.67236328125, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047736E9, 2021-03-11 17:05:59.304
35.0, 166530.28125, 187500.0, -37325.48828125, -7783.32421875, -187500.015625, -9065.8447265625, 1750.7896728515625, 3530.592041015625, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047776E9, 2021-03-11 17:05:59.304
36.0, 166407.40625, 187500.0, -37159.9296875, -7679.5673828125, -187500.015625, -9239.115234375, 1574.970947265625, 3379.382568359375, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047829E9, 2021-03-11 17:05:59.304
37.0, 166100.1875, 187500.0, -37301.23828125, -7775.21044921875, -187500.015625, -9580.7841796875, 1226.28369140625, 3037.311279296875, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304794E9, 2021-03-11 17:05:59.304
38.0, 166030.078125, 187500.0, -37601.15234375, -7937.283203125, -187500.015625, -9608.947265625, 1181.1331787109375, 2984.538818359375, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593047998E9, 2021-03-11 17:05:59.304
39.0, 166304.703125, 187500.0, -37637.7421875, -7954.31494140625, -187500.015625, -9283.7744140625, 1527.6298828125, 3306.9404296875, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048065E9, 2021-03-11 17:05:59.304
40.0, 166510.90625, 187500.0, -37401.953125, -7816.35986328125, -187500.015625, -9100.1552734375, 1726.0687255859375, 3497.75732421875, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048117E9, 2021-03-11 17:05:59.304
41.0, 166383.40625, 187500.0, -37238.47265625, -7704.02001953125, -187500.015625, -9268.150390625, 1546.830078125, 3340.1328125, 0.012000000104308128, 0.9300000667572021, 0.20400001108646393, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048167E9, 2021-03-11 17:05:59.304
42.0, 166097.640625, 187500.0, -37353.9453125, -7783.078125, -187500.015625, -9598.0625, 1213.0068359375, 3022.358154296875, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 1.0, 0.0, 28.0, 208.0, 6.0, 160.0, 0.0, 0.0, 0.0, 1.6154787593048224E9, 2021-03-11 17:05:59.304
43.0, 166020.859375, 187500.0, -37633.05078125, -7943.83203125, -187500.015625, -9633.0205078125, 1200.0203857421875, 2982.21435546875, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048267E9, 2021-03-11 17:05:59.304
44.0, 166301.6875, 187500.0, -37644.3359375, -7950.69384765625, -187500.015625, -9304.3828125, 1565.4267578125, 3304.66064453125, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048291E9, 2021-03-11 17:05:59.304
45.0, 166523.90625, 187500.0, -37387.89453125, -7797.98681640625, -187500.015625, -9108.6484375, 1746.073486328125, 3496.885498046875, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304834E9, 2021-03-11 17:05:59.304
46.0, 166375.5, 187500.0, -37219.921875, -7685.22216796875, -187500.015625, -9267.0771484375, 1554.362548828125, 3345.184326171875, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048384E9, 2021-03-11 17:05:59.304
47.0, 166054.859375, 187500.0, -37372.29296875, -7804.5361328125, -187500.015625, -9632.685546875, 1173.8912353515625, 2987.4892578125, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048444E9, 2021-03-11 17:05:59.304
48.0, 166008.328125, 187500.0, -37646.83984375, -7961.6689453125, -187500.015625, -9647.7724609375, 1181.8037109375, 2978.839111328125, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304848E9, 2021-03-11 17:05:59.304
49.0, 166313.375, 187500.0, -37628.890625, -7942.06640625, -187500.015625, -9283.4619140625, 1545.6007080078125, 3314.1376953125, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304851E9, 2021-03-11 17:05:59.304
50.0, 166500.78125, 187500.0, -37390.46484375, -7802.56884765625, -187500.015625, -9119.82421875, 1695.3797607421875, 3465.77197265625, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048549E9, 2021-03-11 17:05:59.304
51.0, 166358.53125, 187500.0, -37248.109375, -7709.138671875, -187500.015625, -9307.9140625, 1524.590087890625, 3315.411865234375, 0.03200000151991844, 0.9220000505447388, 0.2120000123977661, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61547875930486E9, 2021-03-11 17:05:59.304
52.0, 166082.015625, 187500.0, -37364.8515625, -7783.63720703125, -187500.015625, -9599.6044921875, 1253.08349609375, 3036.953857421875, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 1.0, 96.0, 29.0, 0.0, 6.0, 240.0, 0.0, 0.0, 0.0, 1.615478759304865E9, 2021-03-11 17:05:59.304
53.0, 166040.828125, 187500.0, -37643.01953125, -7934.66796875, -187500.015625, -9600.7890625, 1254.8939208984375, 3029.443603515625, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048704E9, 2021-03-11 17:05:59.304
54.0, 166330.984375, 187500.0, -37633.71875, -7929.99609375, -187500.015625, -9269.3349609375, 1601.90478515625, 3341.42919921875, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593048792E9, 2021-03-11 17:05:59.304
55.0, 166503.375, 187500.0, -37392.140625, -7793.24853515625, -187500.015625, -9115.0859375, 1748.7557373046875, 3500.97607421875, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593049393E9, 2021-03-11 17:05:59.304
56.0, 166379.9375, 187500.0, -37241.2890625, -7688.86572265625, -187500.015625, -9295.77734375, 1550.5404052734375, 3333.7177734375, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304945E9, 2021-03-11 17:05:59.304
57.0, 166069.96875, 187500.0, -37379.2890625, -7783.48046875, -187500.015625, -9614.736328125, 1215.554931640625, 3014.736083984375, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593049529E9, 2021-03-11 17:05:59.304
58.0, 166042.515625, 187500.0, -37649.703125, -7928.58837890625, -187500.015625, -9588.697265625, 1229.144775390625, 3019.027587890625, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593049583E9, 2021-03-11 17:05:59.304
59.0, 166336.40625, 187500.0, -37633.16015625, -7921.56982421875, -187500.015625, -9256.169921875, 1589.1866455078125, 3347.01708984375, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593049648E9, 2021-03-11 17:05:59.304
60.0, 166511.75, 187500.0, -37384.9453125, -7773.1318359375, -187500.015625, -9092.7568359375, 1759.01513671875, 3503.74755859375, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304971E9, 2021-03-11 17:05:59.304
61.0, 166345.453125, 187500.0, -37255.125, -7695.03466796875, -187500.015625, -9303.1982421875, 1531.5638427734375, 3314.495361328125, 0.04400000348687172, 0.9280000329017639, 0.22200001776218414, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304974E9, 2021-03-11 17:05:59.304
62.0, 166061.59375, 187500.0, -37381.0546875, -7793.20361328125, -187500.015625, -9619.2294921875, 1215.353759765625, 3007.069580078125, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 240.0, 28.0, 208.0, 7.0, 80.0, 0.0, 0.0, 0.0, 1.6154787593049772E9, 2021-03-11 17:05:59.304
63.0, 166047.8125, 187500.0, -37643.77734375, -7945.28466796875, -187500.015625, -9596.51953125, 1236.2525634765625, 3019.541748046875, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593049805E9, 2021-03-11 17:05:59.304
64.0, 166349.140625, 187500.0, -37594.515625, -7922.95556640625, -187500.015625, -9250.42578125, 1590.147705078125, 3353.72265625, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593049843E9, 2021-03-11 17:05:59.304
65.0, 166517.65625, 187500.0, -37318.94140625, -7761.5537109375, -187500.015625, -9094.74609375, 1751.23681640625, 3512.397705078125, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61547875930499E9, 2021-03-11 17:05:59.304
66.0, 166343.0, 187500.0, -37191.04296875, -7686.07177734375, -187500.015625, -9314.5751953125, 1525.640625, 3314.85302734375, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759304996E9, 2021-03-11 17:05:59.304
67.0, 166054.09375, 187500.0, -37340.33203125, -7798.3447265625, -187500.015625, -9638.98828125, 1190.968017578125, 2997.9052734375, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593050032E9, 2021-03-11 17:05:59.305
68.0, 166055.375, 187500.0, -37597.95703125, -7941.2841796875, -187500.015625, -9592.2734375, 1227.3118896484375, 3023.900390625, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593050077E9, 2021-03-11 17:05:59.305
69.0, 166329.8125, 187500.0, -37540.40234375, -7918.060546875, -187500.015625, -9250.068359375, 1592.6287841796875, 3365.077392578125, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6154787593050103E9, 2021-03-11 17:05:59.305
70.0, 166491.015625, 187500.0, -37276.5390625, -7766.76171875, -187500.015625, -9116.962890625, 1737.9375, 3510.36376953125, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759305014E9, 2021-03-11 17:05:59.305
71.0, 166330.703125, 187500.0, -37157.60546875, -7683.68017578125, -187500.015625, -9318.978515625, 1507.5804443359375, 3305.688720703125, 0.030000001192092896, 0.9220000505447388, 0.23400001227855682, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.615478759305019E9, 2021-03-11 17:05:59.305
