A,B,timestamp,marker,i
0.4117929701435889,-0.6262681742507257,832255.6956133728,imag_release,92
1.0812536497000498,-3.1757103954292685,832260.5496404502,imag_grasp,93
1.9680187406691552,0.5290868563875163,832265.4223584272,imag_release,94
-0.17277175125214475,-1.439468761067496,832270.2955951043,imag_grasp,95
-1.430339679616111,0.5407838289335167,832275.1577401815,imag_release,96
-0.41653753412723193,3.2709742279601643,832280.0164538588,imag_grasp,97
1.2411646909160816,1.240882954201864,832284.901523136,imag_release,98
0.265364611846586,1.1602812335976753,832289.7662791131,imag_grasp,99
0.18894684125678518,1.2242904880808951,832294.6459021901,imag_release,100
1.8650708540511225,1.437653003878529,832299.5102422675,imag_grasp,101
0.9115148087492624,-0.05113876941164136,832304.3929924446,imag_release,102
-0.26496261779909436,-0.8437218909254697,832309.2850001216,imag_grasp,103
1.4145590679985858,2.223622634897784,832314.1679938986,imag_release,104
2.901883899995285,1.1665400296623207,832319.028918476,imag_grasp,105
-1.3596865810229044,0.10959930033542307,832323.903222153,imag_release,106
0.7397800185402191,-2.1729519221164897,832328.7867845302,imag_grasp,107
-0.31715260690758845,-2.472214724157383,832333.6600546073,imag_release,108
2.1256235535668146,-2.6664171697102903,832338.5300217845,imag_grasp,109
-3.19149328464195,0.6264368990689674,832343.3854009617,imag_release,110
-0.9046749143562476,-0.40590649304423543,832348.2559590389,imag_grasp,111
-0.5104831231560205,0.007764370927268294,832353.124092316,imag_release,112
-2.030538935177454,-0.41747261514803824,832358.0002063932,imag_grasp,113
-0.2799311885083405,-0.14672334384350866,832362.8767623703,imag_release,114
2.662772251399544,1.8308139792188638,832367.7548249474,imag_grasp,115
0.3030913209632645,-0.9739232758509038,832382.8996491764,imag_release,116
-2.1866697696227786,0.09611285539020348,832398.0330402055,imag_grasp,117
-1.4853672841085799,-0.7982633079715692,832402.9038926827,imag_release,118
-2.360358458081732,2.2650184097622863,832407.7664245599,imag_grasp,119
0.807574300503095,0.191400652058779,832412.6363046371,imag_release,120
-0.39000060030798284,-1.3196513672854306,832417.5050893143,calib-end,121
